raw_url,reason,source_legacy_product_id,source_file
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/050.jpg?v=1774583852,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/055.jpg?v=1774583855,external_domain:cdn.shopify.com,515478,output_515478.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/055.jpg?v=1774583855,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/056.jpg?v=1774583858,external_domain:cdn.shopify.com,515478,output_515478.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/056.jpg?v=1774583858,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/060.jpg?v=1774583861,external_domain:cdn.shopify.com,515478,output_515478.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/060.jpg?v=1774583861,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/10-FE.pdf?v=1704262282,external_domain:cdn.shopify.com,378981,output_378981.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1011.pdf?v=1691094993,external_domain:cdn.shopify.com,246037,output_246037.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1015V-cutsheet.pdf?v=1704262389,external_domain:cdn.shopify.com,983001,output_983001.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1015V-cutsheet.pdf?v=1704262389,external_domain:cdn.shopify.com,983010,output_983010.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/101V-cutsheet.pdf?v=1704262389,external_domain:cdn.shopify.com,982986,output_982986.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/101V-cutsheet.pdf?v=1704262389,external_domain:cdn.shopify.com,982998,output_982998.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/102.jpg?v=1774583866,external_domain:cdn.shopify.com,515478,output_515478.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/102.jpg?v=1774583866,external_domain:cdn.shopify.com,519752,output_519752.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1021.jpg?v=1774583869,external_domain:cdn.shopify.com,181637,output_181637.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1055.pdf?v=1691094996,external_domain:cdn.shopify.com,322836,output_322836.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1057.pdf?v=1691094996,external_domain:cdn.shopify.com,322959,output_322959.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/10BB32D.pdf?v=1691095270,external_domain:cdn.shopify.com,222102,output_222102.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/10SSB32D.pdf?v=1691095270,external_domain:cdn.shopify.com,221780,output_221780.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/112.jpg?v=1774583873,external_domain:cdn.shopify.com,181637,output_181637.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-1.pdf?v=1691094993,external_domain:cdn.shopify.com,320775,output_320775.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-2.pdf?v=1691094993,external_domain:cdn.shopify.com,320856,output_320856.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-3.pdf?v=1691094993,external_domain:cdn.shopify.com,321126,output_321126.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-4.pdf?v=1691094993,external_domain:cdn.shopify.com,322387,output_322387.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-4.pdf?v=1691094993,external_domain:cdn.shopify.com,322610,output_322610.json
