old_url,new_shopify_url,link_kind,reason
/specials/images/OMN-25-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57004-SM.jpg?v=1704354616,asset,filename_mismatch_manual_mapping
/specials/images/OMN-25S-D9000SA-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57020-SM.jpg?v=1704354615,asset,filename_mismatch_manual_mapping
/specials/images/OMN-25S-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57026-SM.jpg?v=1704354616,asset,filename_mismatch_manual_mapping
/specials/images/OMN-28-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57028-SM.jpg?v=1704354616,asset,filename_mismatch_manual_mapping
/specials/images/OMN-29-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57066-SM.jpg?v=1704354615,asset,filename_mismatch_manual_mapping
/specials/images/OMN-32-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57520-SM.jpg?v=1704354660,asset,filename_mismatch_manual_mapping
/specials/images/OMN-33-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-57559-SM.jpg?v=1704354661,asset,filename_mismatch_manual_mapping
/specials/images/OMN-43-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-72810-sm.jpg?v=1704354643,asset,filename_mismatch_manual_mapping
/specials/images/OMN-43S-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-72826-sm.jpg?v=1704354643,asset,filename_mismatch_manual_mapping
/specials/images/OMN-45-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-72828-sm.jpg?v=1704354643,asset,filename_mismatch_manual_mapping
/specials/images/OMN-47-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-72866-sm.jpg?v=1704354602,asset,filename_mismatch_manual_mapping
/specials/images/OMN-5-2-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74410-SM.jpg?v=1704354552,asset,filename_mismatch_manual_mapping
/specials/images/OMN-5-2-update-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74426-SM.jpg?v=1704354551,asset,filename_mismatch_manual_mapping
/specials/images/OMN-5037N-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74428-SM.jpg?v=1704354551,asset,filename_mismatch_manual_mapping
/specials/images/OMN-710-aca.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74466-SM.jpg?v=1704354551,asset,filename_mismatch_manual_mapping
/specials/images/OMN-710-ecb.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74477-SM.jpg?v=1704354552,asset,filename_mismatch_manual_mapping
/specials/images/OMN-720-aca.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74510-SM.jpg?v=1704354547,asset,filename_mismatch_manual_mapping
/specials/images/OMN-720-acb.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74526-SM.jpg?v=1704354547,asset,filename_mismatch_manual_mapping
/specials/images/OMN-720-ecb.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74528-SM.jpg?v=1704354547,asset,filename_mismatch_manual_mapping
/specials/images/OMN-730-aca.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74566-SM.jpg?v=1704354547,asset,filename_mismatch_manual_mapping
/specials/images/OMN-730acb.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-74577-SM.jpg?v=1704354547,asset,filename_mismatch_manual_mapping
/specials/images/OMN-7506-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-75026-SM.jpg?v=1704354610,asset,filename_mismatch_manual_mapping
/specials/images/OMN-943S-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-75028-SM.jpg?v=1704354609,asset,filename_mismatch_manual_mapping
/specials/images/OMN-9523-side.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-99924-SM.jpg?v=1704354660,asset,filename_mismatch_manual_mapping
/specials/images/OMN-9580-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-CONTEMPO-PC-SM.jpg?v=1704354595,asset,filename_mismatch_manual_mapping
/specials/images/OMN-D9000A-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-MIDTOWN-SN-SM.jpg?v=1704354608,asset,filename_mismatch_manual_mapping
/specials/images/OMN-D9000AC-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-MIDTOWN-TC-SM.jpg?v=1704354608,asset,filename_mismatch_manual_mapping
/specials/images/OMN-D9000S-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-Tribeca-Sizes.jpg?v=1704354638,asset,filename_mismatch_manual_mapping
/specials/images/OMN-D9002-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/lcn-1460-arms.jpg?v=1704354689,asset,filename_mismatch_manual_mapping
/specials/images/OMN-D900SAC-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-2014-closer-size.gif?v=1704354654,asset,filename_mismatch_manual_mapping
/specials/images/OMN-FLORDB-Specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-scallop-brass.jpg?v=1704354527,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/lcn-4010-series-closer.jpg?v=1704354577,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-3.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-4040SE-size.gif?v=1704354673,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-4.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/lcn-4110.jpg?v=1704442264,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-4_2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-4041T-size.gif?v=1704354722,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-5-2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-4111T-size.gif?v=1704354744,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-5.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-4822-size.gif?v=1704354600,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-6-2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/lion-head-door-stop.jpg?v=1704354585,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-6.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/locking-door-bars.jpg?v=1704354510,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-7-2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/made-usa-logo.jpg?v=1704354497,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-7-ultima3.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MGR-filigree-detail.jpg?v=1704354535,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-7.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-brass-pinapple.jpg?v=1704354543,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-8.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-nickel-pinapple.jpg?v=1704354543,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-9.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-Oiled-pinapple.jpg?v=1704354543,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-PBPC.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-ring-nickel.jpg?v=1704442283,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-ornate.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-ring-brass.jpg?v=1704354519,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Finish-retro.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-ring-oiled.jpg?v=1704354519,asset,filename_mismatch_manual_mapping
/specials/images/OMN-L.D12012-installed.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-scallop-oiled.jpg?v=1704354528,asset,filename_mismatch_manual_mapping
/specials/images/OMN-MD-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-starfish-brass.jpg?v=1704354584,asset,filename_mismatch_manual_mapping
/specials/images/OMN-MDT-finish.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-starfish-nickel.jpg?v=1704354584,asset,filename_mismatch_manual_mapping
/specials/images/OMN-REEDDB-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-C08PC2_size.gif?v=1704354724,asset,filename_mismatch_manual_mapping
/specials/images/OMN-Ultima-II-Finshes.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-C08PC3_size.gif?v=1704354638,asset,filename_mismatch_manual_mapping
/specials/images/OMN-acb-710.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-CONTEMPO-SN-SM.jpg?v=1704354674,asset,filename_mismatch_manual_mapping
/specials/images/OMN-classico-finishes.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LAU-DIVA-Specifications.gif?v=1704354622,asset,filename_mismatch_manual_mapping
/specials/images/OMN-finish-11432.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-2030-closer-size.gif?v=1704354558,asset,filename_mismatch_manual_mapping
/specials/images/OMN-finish-19432.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-3133-closer-size.gif?v=1704354671,asset,filename_mismatch_manual_mapping
/specials/images/OMN-finish-5-5.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/LCN-4642-size.gif?v=1704354598,asset,filename_mismatch_manual_mapping
/specials/images/OMN-finish-64036.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/locking-door-bolt-size.jpg?v=1704354517,asset,filename_mismatch_manual_mapping
/specials/images/OMN-finish-7-4.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/mags-remote.jpg?v=1704442264,asset,filename_mismatch_manual_mapping
/specials/images/OMN-hd-Finish-3-2.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MHE-scallop-nickel.jpg?v=1704354528,asset,filename_mismatch_manual_mapping
/specials/images/OP09-pivot-size.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E11HE_size.gif?v=1704442274,asset,filename_mismatch_manual_mapping
/specials/images/Omnia-041-deadbolt.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-C10PC1_size.gif?v=1704354707,asset,filename_mismatch_manual_mapping
/specials/images/PBB-CB214540_size.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E11LE1_size.gif?v=1704442261,asset,filename_mismatch_manual_mapping
/specials/images/PDQ-429019-specifications.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E11LE2_size.gif?v=1704442275,asset,filename_mismatch_manual_mapping
/specials/images/PDQ-memphis-lever-size.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E11LE3_size.gif?v=1704442274,asset,filename_mismatch_manual_mapping
/specials/images/PDQ-orlando-lever-size.gif,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E11SBP_size.gif?v=1704442260,asset,filename_mismatch_manual_mapping
/specials/images/PRE-PLS12PRO.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E14HE_size.gif?v=1704442274,asset,filename_mismatch_manual_mapping
/specials/images/PRE-PLS24-Pictures.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E14LE2_size.gif?v=1704442275,asset,filename_mismatch_manual_mapping
/specials/images/PRE-PLS24-package.jpg,https://cdn.shopify.com/s/files/1/0766/1489/3857/files/MUL-T-LOCK-E14LE1_size.gif?v=1704442261,asset,filename_mismatch_manual_mapping
